id,description,latitude,longitude,name,categories,prefecture,address
16427,,41.50661469,26.53204155,4ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΑΝΑΓΕΝΝΗΣΕΩΣ
16428,,41.50659561,26.53201675,6ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΜΑΥΡΟΜΙΧΑΛΗ
16429,,41.49477005,26.53054047,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΜΑΥΡΟΜΙΧΑΛΗ
16430,,41.51696396,26.52474022,ΝΗΠΙΑΓΩΓΕΙΟ ΠΥΡΓΟΥ,60,25,ΠΥΡΓΟΣ
16431,,41.51696396,26.52474022,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΥΡΓΟΥ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΠΥΡΓΟΣ
16432,,37.92336273,22.19940567,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΛΤΟΥ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΒΑΛΤΟΣ
16433,,41.70349121,26.29919434,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΔΙΚΑΙΩΝ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΔΙΚΑΙΑ
16434,,41.56277847,26.51567841,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΒΥΛΗΣ,60,25,ΚΑΒΥΛΗ
16435,,41.56277466,26.51589203,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΒΥΛΗΣ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΚΑΒΥΛΗ
16436,,41.64332581,26.47843742,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΣΤΑΝΕΩΝ,60,25,ΚΑΣΤΑΝΙΕΣ
16437,,41.64336014,26.47854233,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΣΤΑΝΙΩΝ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΚΑΣΤΑΝΙΕΣ
16438,,41.59534836,26.22582054,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΟΜΑΡΩΝ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΚΟΜΑΡΑ
16439,,41.57609558,26.21820831,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΥΠΡΙΝΟΥ,60,25,ΚΥΠΡΙΝΟΣ
16440,,41.58903885,26.54481125,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΒΥΣΣΗΣ,60,25,ΝΕΑ ΒΥΣΣΑΣ
16441,,41.58904266,26.54480743,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΑΣ ΒΥΣΣΗΣ,60,25,ΝΕΑ ΒΥΣΣΑ
16442,,41.58207321,26.54918861,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΒΥΣΣΗΣ,60,25,ΝΕΑ ΒΥΣΣΑ
16443,,41.4978714,26.52098465,9ο ΝΗΠΙΑΓΩΓΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΡΗΓΑ ΦΕΡΑΙΟΥ
16444,,40.84399414,25.8677063,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΜΟΣΧΟΝΗΣΙΩΝ
16445,,40.84881592,25.8731842,ΝΗΠΙΑΓΩΓΕΙΟ ΔΩΡΙΚΟΥ,60,25,ΔΩΡΙΚΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ
16446,,38.329422,23.14070129,ΝΗΠΙΑΓΩΓΕΙΟ ΜΑΥΡΟΜΜΑΤΙΟΥ,60,8,ΜΑΥΡΟΜΜΑΤΙ
16447,,41.13755798,24.14748764,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΔΡΑΜΑΣ,60,2,ΑΓΑΘΟΥΠΟΛΕΩΣ
16448,,41.15222931,24.13055992,9ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΔΡΑΜΑΣ,60,2,ΜΟΡΓΚΕΝΤΑΟΥ
16449,,36.22362137,27.6102066,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΚΗΣ,60,18,ΧΑΛΚΗ
16450,,40.84881592,25.8731842,ΝΗΠΙΑΓΩΓΕΙΟ ΑΝΘΕΙΑΣ ΑΛΕΞ/ΠΟΛΗΣ,60,25,ΑΝΘΕΙΑ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ
16451,,40.89164352,26.17521286,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΕΡΡΩΝ,60,25,ΑΙΣΩΠΟΥ
16452,,41.50993729,26.45932007,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΟΧΩΡΙΟΥ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΝΕΟΧΩΡΙ
16453,,41.64551544,26.18183517,ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΝΤΑΛΟΦΟΥ,60,25,ΠΕΝΤΑΛΟΦΟΣ
16454,,41.62730408,26.33551216,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΛΑΤΗΣ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΠΛΑΤΗ
16455,,41.62200546,26.4273243,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΡΙΖΙΩΝ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΡΙΖΙΑ
16456,,41.56459427,26.46169853,ΝΗΠΙΑΓΩΓΕΙΟ ΣΤΕΡΝΑΣ,60,25,ΣΤΕΡΝΑ
16457,,41.56459427,26.46169853,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΤΕΡΝΑΣ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΣΤΕΡΝΑ
16458,,38.5557251,25.93596077,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΕΡΑΜΟΥ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΚΕΡΑΜΟΣ
16459,,41.58987427,26.3162117,ΝΗΠΙΑΓΩΓΕΙΟ ΦΥΛΑΚΙΟΥ,60,25,ΦΥΛΑΚΙΟ
16460,,41.58983231,26.31595612,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΥΛΑΚΙΟΥ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΦΥΛΑΚΙΟ
16461,,41.45169067,26.54994011,ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΟΥ ΧΕΙΜΩΝΙΟΥ,60,25,ΝΕΟ ΧΕΙΜΩΝΙΟ
16462,,41.1932869,26.30352592,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΟΥΦΛΙΟΥ,60,25,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ
16463,,41.02257919,26.19727325,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΕΥΚΙΜΗΣ,60,25,ΛΕΥΚΙΜΗ
16464,,40.95581436,26.26664925,ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΠΛΟΥ,60,25,ΠΕΠΛΟΣ
16465,,40.95594788,26.26683617,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΠΛΟΥ,60,25,ΠΕΠΛΟΣ
16466,,40.84385681,25.86019707,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΔΗΜΗΤΡΑΣ
16467,,40.89164352,26.17521286,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΦΕΡΡΩΝ,60,25,ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ
16468,,41.26888657,26.38629913,ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΒΑΡΩΝ,60,25,ΑΡΙΣΤΟΤΕΛΟΥΣ
16469,,41.39149094,26.30545425,ΝΗΠΙΑΓΩΓΕΙΟ ΑΣΠΡΟΝΕΡΙΟΥ,60,25,ΑΣΠΡΟΝΕΡΙ
16470,,41.57601166,26.21814728,ΝΗΠΙΑΓΩΓΕΙΟ ΚΥΠΡΙΝΟΥ,60,25,ΚΥΠΡΙΝΟΣ
16471,,41.45806885,26.38312149,ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΙΜΕΝΙΚΟΥ,60,25,ΠΟΙΜΕΝΙΚΟ
16472,,41.70365524,26.29956055,ΝΗΠΙΑΓΩΓΕΙΟ ΔΙΚΑΙΩΝ,60,25,ΔΙΚΑΙΑ
18334,,37.98009491,23.73155975,1ο ΤΕΕ ΨΑΧΝΩΝ,59,6,Σταδίου
16473,,40.84881592,25.8731842,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ ΜΕΙΟΝΟΤΙΚΟ,60,25,Β. ΓΕΩΡΓΙΟΥ
16474,,40.8521347,25.74468422,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΑΚΡΗΣ ΜΕΙΟΝΟΤΙΚΟ,60,25,ΜΑΚΡΗ
16475,,40.84006882,25.86932755,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ ΕΙΔΙΚΟ ΠΑΙΔΑΓΩΓΙΚΗΣ ΑΚΑΔΗΜΙΑΣ,60,25,2χλμ ΑΛΕΞΑΝΡΟΥΠΟΛΗΣ-ΠΑΛΑΓΙΑΣ
16476,,40.84359741,25.86460876,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΕΙΚΟΣΙ ΟΚΤΩ ΟΚΤΩΒΡΙΟΥ
16477,,40.84376907,25.86372948,8ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΑΝΔΡΙΑΝΟΥΠΟΛΕΩΣ
16478,,40.84634018,25.87117386,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΦΥΛΗΣ
19607,,39.16591263,21.0371933,ΓΥΜΝΑΣΙΟ ΠΕΤΑ ΑΡΤΑΣ,52,31,ΠΕΤΑ ΑΡΤΑΣ
16479,,40.84503937,25.87844276,ΝΗΠΙΑΓΩΓΕΙΟ ΜΑΙΣΤΡΟΥ,60,25,ΜΑΪΣΤΡΟΣ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ
16480,,40.85222244,25.74479675,ΝΗΠΙΑΓΩΓΕΙΟ ΜΑΚΡΗΣ,60,25,ΜΑΚΡΗ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ
16484,,41.15441895,26.29625702,ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΡΝΟΦΩΛΙΑΣ,60,25,ΚΟΡΝΟΦΩΛΙΑ
16485,,41.11859131,26.28944206,ΝΗΠΙΑΓΩΓΕΙΟ ΛΥΚΟΦΩΤΟΣ,60,25,ΛΥΚΟΦΩΣ
16486,,41.62200546,26.42733383,ΝΗΠΙΑΓΩΓΕΙΟ ΡΙΖΙΩΝ,60,25,ΡΙΖΙΑ
16487,,41.51005554,26.45932579,ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΟΧΩΡΙΟΥ,60,25,ΝΕΟΧΩΡΙ
16488,,40.84008408,25.86933136,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ ΠΕΙΡΑΜΑΤΙΚΟ,60,25,ΓΕΩΡΓΙΟΥ ΖΑΡΙΦΗ
16489,,40.84005737,25.86932755,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ ΠΕΙΡΑΜΑΤΙΚΟ,60,25,ΓΕΩΡΓΙΟΥ ΖΑΡΙΦΗ
16490,,41.50661087,26.53212929,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΕΝΘΟΜΑΡΤΥΡΩΝ
16491,,41.4181366,26.22442245,ΝΗΠΙΑΓΩΓΕΙΟ ΜΕΤΑΞΑΔΩΝ,60,25,ΜΕΤΑΞΑΔΕΣ
16492,,41.48244476,26.28105354,ΝΗΠΙΑΓΩΓΕΙΟ ΔΟΞΑΣ,60,25,ΔΟΞΑ
16493,,41.37317276,26.46045303,ΝΗΠΙΑΓΩΓΕΙΟ ΕΛΛΗΝΟΧΩΡΙΟΥ,60,25,ΕΛΛΗΝΟΧΩΡΙ
16494,,41.1932869,26.30352592,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΟΥΦΛΙΟΥ,60,25,ΚΥΡΙΛΛΟΥ Ε
16495,,40.84503937,25.87844276,ΝΗΠΙΑΓΩΓΕΙΟ ΑΠΑΛΟΥ,60,25,ΑΠΑΛΟΣ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ
16496,,41.59535217,26.22581863,ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΜΑΡΩΝ,60,25,ΚΟΜΑΡΑ
16497,,41.3463974,26.49393272,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΔΙΔΥΜΟΤΕΙΧΟΥ,60,25,ΠΟΛΥΤΕΧΝΕΙΟΥ
16498,,41.64492416,26.31134033,ΝΗΠΙΑΓΩΓΕΙΟ ΣΠΗΛΑΙΟΥ,60,25,ΣΠΗΛΑΙΟ
16499,,40.84030914,25.86587334,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΕΛΛΗΣΠΟΝΤΟΥ
16500,,40.84934235,25.87996483,9ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΡΟΔΟΥ
16501,,40.47454453,25.47746468,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΡΙΩΤΙΣΣΑΣ ΣΑΜΟΘΡΑΚΗΣ,60,25,ΚΑΜΑΡΙΩΤΙΣΣΑ ΣΑΜΟΘΡΑΚΗΣ
16502,,41.2904129,26.2578125,ΝΗΠΙΑΓΩΓΕΙΟ ΠΡΩΤΟΚΚΛΗΣΙΟΥ,60,25,ΠΡΩΤΟΚΛΗΣΙ
16503,,40.85123825,25.88567162,9ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΠΑΠΑΔΙΑΜΑΝΤΗ
16504,,40.84502792,25.88044357,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΚΑΛΛΙΠΟΛΕΩΣ
16505,,41.50377274,26.52302551,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΖΑΡΙΦΗ
16506,,40.84624481,25.86953926,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΠΑΤΡΙΑΡΧΗ ΓΡΗΓΟΡΙΟΥ
16507,,41.50654602,26.53203964,8ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΡΗΓΑ ΦΕΡΑΙΟΥ
16508,,41.3463974,26.49393272,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΔΙΔΥΜΟΤΕΙΧΟΥ,60,25,ΧΑΤΖΗΜΙΧΑΗΛ
16509,,41.61739731,26.31594276,ΝΗΠΙΑΓΩΓΕΙΟ ΕΛΑΙΑΣ,60,25,ΕΛΑΙΑ
16510,,40.84928894,25.87185287,10ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΙΚΤΙΝΟΥ
16578,,37.78040314,20.89670944,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΖΑΚΥΝΘΟΥ,60,4,ΑΓΙΟΥ ΔΙΟΝΥΣΙΟΥ
16511,,40.84789276,25.88446236,19ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΠΑΡΟΔΟΣ ΔΕΡΚΩΝ
16512,,41.31330872,26.1010952,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΙΚΡΟΥ ΔΕΡΕΙΟΥ,60,25,ΜΙΚΡΟ ΔΕΡΕΙΟ
16513,,40.85041428,25.86679459,21ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΜΑΡΚΟΠΟΥΛΟΥ
16514,,37.17849731,25.55382538,ΝΗΠΙΑΓΩΓΕΙΟ ΑΠΟΛΛΩΝΑ ΝΑΞΟΥ,60,44,ΑΠΟΛΛΩΝΑΣ ΝΑΞΟΥ
16515,,38.62126541,21.41128159,17ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΡΙΝΙΟΥ,60,42,ΝΑΥΠΑΚΤΟΥ
16516,,38.34441376,23.58251572,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΧΗΜΑΤΑΡΙΟΥ ΘΗΒΑΣ,60,8,ΣΧΗΜΑΤΑΡΙ
16517,,38.42755127,22.6662693,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΔΙΣΤΟΜΟΥ ΛΙΒΑΔΕΙΑΣ,60,8,ΔΙΣΤΟΜΟ
16518,,38.43580246,22.8784771,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΙΒΑΔΕΙΑΣ,60,8,ΚΑΡΑΓΙΑΝΝΟΠΟΥΛΟΥ
16519,,38.43287659,22.87332153,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΙΒΑΔΕΙΑΣ,60,8,ΒΕΝΙΖΕΛΟΥ
16520,,38.43677139,22.87485504,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΙΒΑΔΕΙΑΣ,60,8,Μ. ΑΣΙΑΣ ΑΓΙΟΣ ΜΕΛΕΤΙΟΣ
16521,,38.49104691,22.98286057,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΟΡΧΟΜΕΝΟΥ ΛΙΒΑΔΕΙΑΣ,60,8,ΓΥΜΝΑΣΤΗΡΙΟΥ
16522,,38.49105072,22.98296547,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΟΡΧΟΜΕΝΟΥ ΛΙΒΑΔΕΙΑΣ,60,8,ΕΙΚΟΣΤΗΣ ΟΓΔΟΗΣ ΟΚΤΩΒΡΙΟΥ
16523,,38.39403152,22.93399048,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΛΙΒΑΔΕΙΑΣ,60,8,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ
16524,,38.45038223,22.99809074,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ ΛΙΒΑΔΕΙΑΣ,60,8,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ
16525,,38.37467575,23.11042976,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΙΑΡΤΟΥ,60,8,ΑΛΙΑΡΤΟΣ
16526,,38.55168533,22.8306427,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΘΟΧΩΡΙΟΥ ΛΙΒΑΔΕΙΑΣ,60,8,ΑΝΘΟΧΩΡΙ
16527,,38.37957382,22.63054276,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΤΙΚΥΡΑΣ ΛΙΒΑΔΕΙΑΣ,60,8,ΑΝΤΙΚΥΡΑ
16528,,39.98315048,21.41383743,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΗΓΑΔΙΤΣΗΣ ΓΡΕΒΕΝΩΝ,60,10,ΠΗΓΑΔΙΤΣΑ
16529,,40.11109161,21.26496124,ΝΗΠΙΑΓΩΓΕΙΟ ΜΕΓΑΡΟΥ,60,10,ΜΕΓΑΡΟ
16530,,39.95543671,21.73059464,ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΙΟΥΡΙΑΣ,60,10,ΠΑΛΙΟΥΡΙΑ
16531,,36.28907394,27.94483376,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΑΛΑΚΟΥ ΡΟΔΟΥ,60,18,ΣΑΛΑΚΟΣ ΡΟΔΟΥ
16532,,36.15189743,27.7797966,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΙΑΝΝΩΝ ΡΟΔΟΥ,60,18,ΣΙΑΝΝΑ ΡΟΔΟΥ
16533,,36.36020279,28.00858879,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΟΡΩΝΗΣ ΡΟΔΟΥ,60,18,ΣΟΡΩΝΗ ΡΟΔΟΥ
16534,,36.41268539,28.16069412,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΑΛΥΣΟΥ,60,18,ΙΑΛΥΣΟΣ
16535,,36.41268539,28.16069412,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΙΑΛΥΣΟΥ,60,18,ΔΗΜΟΚΡΑΤΙΑΣ
16536,,36.41268539,28.16069412,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΙΑΛΥΣΟΥ,60,18,ΦΙΛΕΡΗΜΟΥ ΙΑΛΥΣΟΣ
16537,,36.34863281,27.98363495,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΑΝΩΝ ΡΟΔΟΥ,60,18,ΦΑΝΕΣ ΡΟΔΟΥ
16538,,35.50265884,27.21866989,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΡΠΑΘΟΥ,60,18,ΠΗΓΑΔΙΑ ΚΑΡΠΑΘΟΥ
16539,,35.50266647,27.21866608,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΡΠΑΘΟΥ,60,18,ΚΑΡΠΑΘΟΣ
16540,,35.42093277,26.91016769,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΜΑΡΙΝΑΣ ΚΑΣΟΥ,60,18,ΑΓ ΜΑΡΙΝΑ ΚΑΣΟΥ
16541,,35.41516876,26.92247391,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΡΥ ΚΑΣΟΥ,60,18,ΦΡΥ ΚΑΣΟΥ
16542,,35.55235291,27.18715477,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΠΕΡΙΟΥ ΚΑΡΠΑΘΟΥ,60,18,ΑΠΕΡΙ ΚΑΡΠΑΘΟΥ
16543,,35.4744339,27.12055588,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΚΑΣΗΣ ΚΑΡΠΑΘΟΥ,60,18,ΑΡΚΑΣΑ ΚΑΡΠΑΘΟΥ
16544,,35.55894089,27.15598869,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΩΛΑΔΑΣ ΚΑΡΠΑΘΟΥ,60,18,ΒΩΛΑΔΑ ΚΑΡΠΑΘΟΥ
16545,,35.48851395,27.16841316,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΕΝΕΤΩΝ ΚΑΡΠΑΘΟΥ,60,18,ΜΕΝΕΤΕΣ ΚΑΡΠΑΘΟΥ
16546,,35.62214661,27.11850929,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΕΣΟΧΩΡΙΟΥ ΚΑΡΠΑΘΟΥ,60,18,ΜΕΣΟΧΩΡΙ ΚΑΡΠΑΘΟΥ
16547,,36.09324646,28.01490593,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΑΡΔΟΥ,60,18,ΛΑΡΔΟΣ ΡΟΔΟΥ
16548,,36.08713913,28.08009148,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΙΝΔΟΥ,60,18,ΛΙΝΔΟΣ ΡΟΔΟΥ
16549,,36.21340942,28.11757088,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΧΑΓΓΕΛΟΥ,60,18,ΑΡΧΑΓΓΕΛΟΣ
16550,,41.71928406,26.2156086,ΝΗΠΙΑΓΩΓΕΙΟ ΟΡΜΕΝΙΟΥ,60,25,ΟΡΜΕΝΙΟ
16551,,40.85145187,25.88555717,13ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΠΑΠΑΔΙΑΜΑΝΤΗ
16552,,40.84360504,25.8685112,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,60,25,ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΗΣ
16553,,41.49792862,26.52580261,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΟΡΕΣΤΙΑΔΑΣ,60,25,ΡΑΙΔΕΣΤΟΥ
16554,,38.07800674,24.38003349,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΡΑΔΕΙΣΙΟΥ,60,6,ΠΑΡΑΔΕΙΣΙ ΜΑΡΜΑΡΙΟΥ ΕΥΒΟΙΑΣ
16555,,38.91023636,21.7923317,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΡΠΕΝΗΣΙΟΥ,60,29,ΑΘΑΝΑΣΙΟΥ ΚΑΡΠΕΝΗΣΙΩΤΗ
16556,,38.91023254,21.79232788,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΡΠΕΝΗΣΙΟΥ,60,29,ΑΘΑΝΑΣΙΟΥ ΚΑΡΠΕΝΗΣΙΩΤΗ
16557,,38.95514679,21.61846733,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΑΤΟΛΙΚΗΣ ΦΡΑΓΚΙΣΤΑΣ ΕΥΡ,60,29,ΑΝΑΤΟΛΙΚΗ ΦΡΑΓΚΙΣΤΑ ΕΥΡΥΤΑΝΙΑΣ
16558,,38.81672668,21.46731377,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΠΕΛΙΩΝ,60,29,ΑΜΠΕΛΙΑ ΑΓΙΑΣ ΒΛΑΧΕΡΝΑΣ
16559,,39.03635788,21.4498806,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΛΑΩΡΑΣ,60,29,ΒΑΛΑΩΡΑ ΕΥΡΥΤΑΝΙΑΣ
